label,Specialization,text
Acne,Dermatology (Skin-related),"A nasty rash has just appeared on my skin. Blackheads and pimples packed with pus are everywhere. Additionally, my skin has been extremely sensitive."
Acne,Dermatology (Skin-related),My skin has developed a horrible rash. There are pus-filled pimples and blackheads everywhere. My skin has also been really sensitive.
Acne,Dermatology (Skin-related),"I recently experienced a severe skin rash. Blackheads and pimples filled with pus are clogging it. Additionally, my skin has been quite irritated."
Acne,Dermatology (Skin-related),I had a rather bad skin rash lately. It's clogged by pus-filled pimples and blackheads. My skin has also been quite inflamed.
Acne,Dermatology (Skin-related),My skin has recently been severely rashy. Blackheads and pus-filled pimples have blocked it. My skin has been quite delicate as well.
Acne,Dermatology (Skin-related),My skin has been really rashy lately. It's been obstructed with blackheads and pus-filled pimples. I have also had very sensitive skin.
Acne,Dermatology (Skin-related),Lately I've been experiencing a skin rash with a lot of pus-filled pimples and blackheads. My skin has also been scurring a lot.
Acne,Dermatology (Skin-related),I've been dealing with a skin rash and several pus-filled pimples and blackheads lately. There has been a lot of scurrying on my skin too.
Acne,Dermatology (Skin-related),"A skin rash with several pus-filled pimples and blackheads has been bothering me lately. Additionally, my skin has been scurring a lot."
Acne,Dermatology (Skin-related),I've been having trouble lately with a skin rash that contains many pus-filled pimples and blackheads. My skin has also been scurrying a lot.
Acne,Dermatology (Skin-related),My skin has now developed a revolting rash. There are pus-filled pimples and blackheads everywhere. My skin has also been really sensitive.
Acne,Dermatology (Skin-related),Now my skin is covered in an ugly rash. Everywhere you look are blackheads and pimples loaded with pus. I have also had extremely sensitive skin.
Acne,Dermatology (Skin-related),"My skin has developed a horrible rash. There are blackheads and pus-filled pimples everywhere. Furthermore, my skin has been exceedingly sensitive."
Acne,Dermatology (Skin-related),"I have a terrible rash on my skin. Everywhere you look are pus-filled pimples and blackheads. In addition, my skin has become quite sensitive."
Acne,Dermatology (Skin-related),"A nasty rash has just appeared on my skin. Blackheads and pimples packed with pus are everywhere. Additionally, my skin has been extremely sensitive."
Acne,Dermatology (Skin-related),"My skin recently broke out in a horrible rash. Pus-filled pimples and blackheads are commonplace. Moreover, my skin has been really sensitive."
Acne,Dermatology (Skin-related),My skin has simply nonheritable a nasty rash. It's packed with pus-filled pimples and blackheads. My skin has been very sensitive moreover.
Acne,Dermatology (Skin-related),"It's just a horrible nonheritable rash on my skin. It's stuffed with of blackheads and pus-filled pimples. In addition, my skin has been quite sensitive."
Acne,Dermatology (Skin-related),"My skin has developed a terrible rash that is not inherited. It has a lot of blackheads and pus-filled pimples. Furthermore, my skin has been exceedingly sensitive."
Acne,Dermatology (Skin-related),"I have an awful rash on my skin that is not hereditary. It is covered in many pus-filled pimples and blackheads. In addition, my skin has become quite sensitive."
Acne,Dermatology (Skin-related),"Recently, I've been experiencing a lot of acne breakouts with pimples that contain pus. I've also been struggling with blackheads."
Acne,Dermatology (Skin-related),I have been getting a lot of pus-filled pimples with my acne recently. I've been having trouble with blackheads as well.
Acne,Dermatology (Skin-related),I woke up this morning and found that I have a really nasty rash all over my skin. There are a ton of blackheads and pimples that are filled with pus. My skin has also been really scurrying.
Acne,Dermatology (Skin-related),"When I woke up this morning, I saw that I had a terrible rash covering my entire body. There's an abundance of pus-filled pimples and blackheads. My skin has been really sensitive as well."
Acne,Dermatology (Skin-related),I've been noticing a really nasty rash on my skin lately. It's covered in blackheads and pimples that are packed with pus. My skin has also been really scurrying.
Acne,Dermatology (Skin-related),My skin has been breaking out in an extremely horrible rash lately. It has pus-filled pimples and blackheads all over it. My skin has been really sensitive as well.
Acne,Dermatology (Skin-related),I just developed a really nasty rash on my skin. There are tons of blackheads and pimples that are filled with pus. My skin has also been really scurrying.
Acne,Dermatology (Skin-related),I recently had an extremely ugly skin rash. There are several pus-filled pimples and blackheads. My skin has been really sensitive as well.
Acne,Dermatology (Skin-related),I've been dealing with a really nasty rash on my skin lately. It's covered in blackheads and pimples that are packed with pus. My skin has also been really scurrying.
Acne,Dermatology (Skin-related),My skin has been breaking out in an extremely horrible rash lately. It has pus-filled pimples and blackheads all over it. My skin has been really sensitive as well.
Acne,Dermatology (Skin-related),I woke up this morning to find a really nasty rash on my skin. There are a ton of blackheads and pimples that are filled with pus. My skin has also been really scurrying.
Acne,Dermatology (Skin-related),"When I woke up this morning, my skin was covered in a pretty ugly rash. Pimples and blackheads bursting at the seams are many. My skin has also become quite scaly."
Acne,Dermatology (Skin-related),I've been struggling with a really nasty rash on my skin lately. It's covered in blackheads and pimples that are packed with pus. My skin has also been really scurrying.
Acne,Dermatology (Skin-related),My skin has been breaking out in an extremely horrible rash lately. It has pus-filled pimples and blackheads all over it. My skin has been really sensitive as well.
Acne,Dermatology (Skin-related),I just developed a really nasty rash on my skin. There are tons of blackheads and pimples that are filled with pus. My skin has also been really scurrying.
Acne,Dermatology (Skin-related),I recently had an extremely ugly skin rash. There are several pus-filled pimples and blackheads. My skin has been really sensitive as well.
Acne,Dermatology (Skin-related),I've been dealing with a really nasty rash on my skin lately. It's covered in blackheads and pimples that are packed with pus. My skin has also been really scurrying.
Acne,Dermatology (Skin-related),My skin has been breaking out in an extremely horrible rash lately. It has pus-filled pimples and blackheads all over it. My skin has been really sensitive as well.
Acne,Dermatology (Skin-related),I've recently developed a terrible rash on my skin. It's riddled with blackheads and pus-filled pimples. My skin has also been scurrying everywhere.
Acne,Dermatology (Skin-related),"My skin has been breaking out in a horrible rash lately. It's covered in pus-filled pimples and blackheads. Additionally, my skin has been crawling all over."
Acne,Dermatology (Skin-related),I recently had a horrible rash on my skin. There are several blackheads and pus-filled pimples. My skin has also been moving around a lot.
Acne,Dermatology (Skin-related),My skin broke out in a terrible rash lately. There are several pus-filled pimples and blackheads. There has also been a lot of movement in my skin.
Acne,Dermatology (Skin-related),"This morning when I woke up, I discovered that I have an extremely bad rash all over my body. There are several pus-filled pimples and blackheads all around. My skin has also been moving around a lot."
Acne,Dermatology (Skin-related),"When I woke up this morning, I realized that I had a terrible rash all over my body. There are many blackheads and pus-filled pimples everywhere. There has also been a lot of movement in my skin."
Acne,Dermatology (Skin-related),I awoke this morning to see that I had a horrible rash all over my skin. There are several blackheads and pimples loaded with pus. My skin has also been scurrying about.
Acne,Dermatology (Skin-related),"When I woke up this morning, my entire body was covered in a terrible rash. Numerous pus-filled pimples and blackheads are present. I've also been experiencing skin trembling."
Acne,Dermatology (Skin-related),I've just developed a skin rash with several pus-filled pimples and blackheads. My skin has also been quite sensitive.
Acne,Dermatology (Skin-related),I just had a skin rash with many blackheads and pus-filled pimples. My skin has been really sensitive as well.
Acne,Dermatology (Skin-related),"A skin rash with several pus-filled pimples and blackheads has been bothering me lately. Additionally, my skin has been scurring a lot."
Acne,Dermatology (Skin-related),I've been having trouble lately with a skin rash that contains many pus-filled pimples and blackheads. My skin has also been scurrying a lot.
Acne,Dermatology (Skin-related),"I woke up this morning to find that I have a terrible rash all over my body. Blackheads and pus-filled pimples are all over the place. Additionally, my skin has been changingÂ a lot."
Acne,Dermatology (Skin-related),"When I woke up this morning, I saw that I was covered in a horrible rash. There are pus-filled pimples and blackheads everywhere. Not only that, but my skin has been altering a lot."
Acne,Dermatology (Skin-related),"When I awoke this morning, I realised that I had a severe rash all over my body. There are many pus-filled pimples and blackheads all over the place. My skin has also been scurringÂ a lot."
Acne,Dermatology (Skin-related),"This morning, when I woke up, I saw that I was covered in a horrible rash. There are plenty of blackheads and pus-filled pimples everywhere. I've also been experiencing a lot of skin curling."
Acne,Dermatology (Skin-related),I've recently developed a terrible rash on my skin. It's riddled with blackheads and pus-filled pimples. My skin has also been scurrying about.
Acne,Dermatology (Skin-related),I have a horrible skin rash that started recently. There are plenty of pus-filled pimples and blackheads on it. I've also been experiencing skin trembling.
Acne,Dermatology (Skin-related),I awoke this morning to see a horrible rash on my skin. There are several blackheads and pimples loaded with pus. My skin has also been scurrying about.
Acne,Dermatology (Skin-related),I saw a terrible rash on my skin when I woke up this morning. Numerous pus-filled pimples and blackheads are present. I've also been experiencing skin trembling.
Acne,Dermatology (Skin-related),"This morning when I woke up, I discovered an extremely bad rash on my skin. There are several pus-filled pimples and blackheads all around. My skin has also been moving around a lot."
Acne,Dermatology (Skin-related),"When I woke up this morning, I saw that I had a rather terrible skin rash. There are many blackheads and pus-filled pimples everywhere. There has also been a lot of movement in my skin."
Acne,Dermatology (Skin-related),I've recently been battling a pretty itchy rash on my skin. There are pus-filled pimples and blackheads all over it. My skin has also been scurringÂ a lot.
Acne,Dermatology (Skin-related),I've been dealing with a fairly irritating skin rash lately. There are blackheads and pus-filled pimples everywhere. I've also been experiencing a lot of skin curling.
Acne,Dermatology (Skin-related),"This morning, I realized that I had a major rash all over my body. There are lots of pimples filled with pus and blackheads everywhere, and my skin has been scurrying a lot."
Acne,Dermatology (Skin-related),"I woke up this morning to find that I was covered in a large rash. There are blackheads and pus-filled pimples all over the place, and my skin has been itching a lot."
Acne,Dermatology (Skin-related),"I woke up today to find that I had a major rash all over my body. There are lots of pimples filled with pus and blackheads everywhere, and my skin has been scurrying a lot."
Acne,Dermatology (Skin-related),"When I woke up today, my entire body was covered in a large rash. There are blackheads and pus-filled pimples all over the place, and my skin has been itching a lot."
Acne,Dermatology (Skin-related),"I woke up this morning to find that I had a major rash all over my body. It's covered in pus-filled pimples and blackheads, and my skin has been scurrying a lot"
Acne,Dermatology (Skin-related),"When I woke up this morning, my entire body was covered in a large rash. It's splotchy with blackheads and pus-filled pimples, and my skin has been itching a lot."
Acne,Dermatology (Skin-related),"This morning, I saw a large rash all over my body. There are a lot of pus-filled pimples and blackheads all over my face, and my skin has been scurrying a lot."
Acne,Dermatology (Skin-related),"I saw a big rash all over my body this morning. My face is covered in many pus-filled pimples and blackheads, and my skin has been squirming a lot."
Acne,Dermatology (Skin-related),"I discovered that I had a significant rash all over my body this morning. Blackheads and pus-filled pimples are proliferating, and my skin has been scurrying a lot."
Acne,Dermatology (Skin-related),"This morning, I saw that I had a noticeable rash all over my body. I'm getting a lot more blackheads and pus-filled pimples, and my skin has been squirmy."
Acne,Dermatology (Skin-related),"Yesterday, I noticed an enormous rash all over my skin. There are a lot of pus-filled pimples and blackheads all over my face, and my skin has been scurrying a lot."
Acne,Dermatology (Skin-related),"I have a huge rash across my entire body that I discovered yesterday. My face is covered in many pus-filled pimples and blackheads, and my skin has been squirming a lot."
Acne,Dermatology (Skin-related),"I discovered a huge rash on my skin yesterday. My face is covered of blackheads and pus-filled pimples, and my skin has been crawling a lot."
Acne,Dermatology (Skin-related),"Yesterday, I saw a large rash on my skin. My skin has been crawling a lot, and I have blackheads and pus-filled pimples all over my face."
Acne,Dermatology (Skin-related),"My skin has a horrible rash that is absolutely nonheritable. Blackheads and pus-filled pimples abound on it. In addition, my skin has been quite sensitive."
Acne,Dermatology (Skin-related),I have a terrible rash on my skin that is not inherited at all. It's covered with tons of pus-filled pimples and blackheads. My skin has also been quite sensitive.
Acne,Dermatology (Skin-related),"My skin has merely developed an uninherited rash. It has a lot of pus-filled pimples and blackheads. Furthermore, my skin has been quite sensitive."
Acne,Dermatology (Skin-related),"It's just an uninherited rash on my skin. It is covered in many blackheads and pus-filled pimples. In addition, my skin has been quite sensitive."
Acne,Dermatology (Skin-related),"When I awoke this morning, I saw a severe rash across my skin. There are many pus-filled pimples and blackheads all over the place. My skin has also been shifting a lot."
Acne,Dermatology (Skin-related),"This morning when I woke up, I saw a really bad rash all over my skin. There are plenty of blackheads and pus-filled pimples everywhere. It has also been moving a lot on my skin."
Acne,Dermatology (Skin-related),"When I woke up this morning, I saw a terrible rash on my skin. Blackheads and pus-filled pimples are all over the place. Additionally, my skin has been shifting a lot."
Acne,Dermatology (Skin-related),"I saw a horrible rash on my skin this morning when I got up. There are pimples with pus within and blackheads everywhere. In addition, I've seen a lot of skin changing."
Acne,Dermatology (Skin-related),"I've recently struggled with a really irritating skin rash. There are blackheads and pus-filled pimples all over it. Additionally, my skin has been scurring a lot."
Acne,Dermatology (Skin-related),I've been dealing with a pretty bothersome skin rash lately. It's covered in pus-filled pimples and blackheads. My skin has also been scurrying a lot.
Acne,Dermatology (Skin-related),I've recently been dealing with an itching rash on my skin. It's covered in pus-filled pimples and blackheads. My skin has also been quite sensitive.
Acne,Dermatology (Skin-related),I've been dealing with a pretty bothersome skin rash lately. It's covered in pus-filled pimples and blackheads. My skin has also been scurrying a lot.
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been very tired and weak, and I have been coughing a lot and having trouble breathing. I have a very high fever and I'm making a lot of mucus when I cough."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have a cough that won't stop, and I'm really tired. I have been coughing up thick phlegm and I have a high fever."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been coughing a lot and feeling very tired. I have a very high fever and I'm finding it hard to breathe. When I cough, I also cough up a lot of thick mucus."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been feeling very tired, have a dry cough, and have trouble breathing. I am very sick with a high fever and have been coughing up a lot of thick, sticky mucus."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I feel very tired and weak, and I am coughing a lot. I have a really bad fever and I am finding it hard to breathe. When I cough, I spit out a lot of saliva too."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been feeling very tired and sleepy, I can't seem to stop coughing, and I'm having trouble breathing. I've been coughing up a lot of thick, slimy spit and have a high fever."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Doctor, I have had a high fever for the last few days. My saliva has become thick, and I have a dry cough and feel weak."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been coughing for days and I feel very weak and tired. I have a high fever, and it's hard for me to breathe. When I cough, I also make a lot of mucus."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Mom, Dad, I've been feeling very tired and weak lately, and I can't seem to stop coughing. I have been finding it difficult to breathe and I have had a very high fever. When I cough, I've been making a lot of phlegm."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Hi Mom, Hi Dad, I've been very tired lately and I have a cough that won't go away. I am having trouble breathing and my fever is very high. I have been coughing up a lot of thick, sticky mucus."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Lately, I've been really tired and weak, and I can't seem to shake this cough. I have a very high fever and it's hard for me to breathe. I produce a lot of mucus when I cough."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been feeling very tired and weak, and I have had a cough that doesn't go away. I have a really high fever, and it's hard for me to breathe. When I cough, I make a lot of phlegm."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been feeling very tired and weak lately, and I have a cough that won't go away. I am not breathing deeply and I have a very high fever. When I cough, I have been making a lot of thick phlegm."
Bronchial Asthma,Pulmonology (Respiratory Diseases),I feel really tired and I have had a cough that won't go away. I am having trouble breathing and I have a really high fever. I have been making a lot of mucus when I cough.
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been feeling very tired and I can't stop coughing, which is making it hard for me to breathe. I have a high fever and have been coughing up a lot of thick, mucus-like phlegm."
Bronchial Asthma,Pulmonology (Respiratory Diseases),I have a cough that won't go away and I am finding it hard to breathe. I have a high fever and I feel very weak and tired. I've been making a lot of slimy stuff when I cough.
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been very sick with a high fever, coughing a lot, and having trouble breathing. I have been coughing up a lot of thick mucus and I feel very tired and weak."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been having trouble breathing, a cough that won't go away, and feeling very tired. I have been coughing up a lot of thick mucus and have a really high fever. I feel really exhausted and tired from having to deal with everything."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've had a cough that won't go away for a few days and it's hard for me to breathe. I have a really high fever and feel very weak and tired. I've been making a lot of snot when I cough, and it's been really hard to handle all of these symptoms. I am feeling very annoyed with everything happening."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been coughing a lot and it's hard for me to breathe. I feel very tired and my fever is very high. I have been having a hard time dealing with all these symptoms, and I have been coughing up a lot of mucus too. I'm getting really mad about everything."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been finding it hard to breathe, coughing a lot, and feeling tired all the time. I have a very high fever and I've been coughing up a lot of thick phlegm. I've been struggling to handle all of this, and I'm just feeling very tired and exhausted."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been having trouble breathing, coughing a lot, and feeling very tired. I've been coughing up a lot of thick mucus and I have a very high fever. I am feeling very worn out and tired from dealing with all of this."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been feeling sick lately. I've been coughing a lot and finding it hard to breathe, and my fever has been really high. I'm really tired, and I'm coughing up a lot of mucus. I feel really stressed and worried about dealing with all of these symptoms."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Lately, I've been feeling really bad. I have a very high fever, and I've been coughing a lot and having trouble breathing. I've been coughing up a lot of mucus and feeling very tired. Coping with all of these symptoms has been really hard."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have a high body temperature, cannot stop coughing, and have trouble breathing. Also, I have been coughing up a lot of thick, mucus-like saliva and I feel very tired and weak."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Hey, I've been coughing a lot and having trouble breathing, and I have a high fever. I have a lot of snot and I feel very tired and weak."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Lately, I have been feeling sick with a dry cough, trouble breathing, high fever, and a lot of mucus. I also feel very tired and don't have much energy."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Right now, I have some health problems like a dry cough, hard time breathing, a high fever, and making more mucus. I also feel very low on energy and tired."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"It's been a week and I have been dealing with constant health problems like a dry cough, difficulty breathing, and feeling weak all day."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Doctor, I've been having trouble breathing and have a high fever for the past couple of days. I've been laying in bed and coughing up a lot of mucus. Can you recommend some medications for me."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been having trouble breathing, cannot stop coughing, and have a very high fever. I have been coughing up a lot of thick, gooey mucus and I feel very tired and worn out. It has been really difficult to handle everything."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I feel really tired and weak, and my fever is very high. I have been struggling to handle all these symptoms, and I have been coughing up a lot of mucus. I'm getting really mad about everything."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have to admit that I've been having trouble breathing, coughing a lot, and have a high fever. I've been coughing up a lot of thick mucus and feeling very tired. It's been really hard to handle, and I'm feeling very sick right now."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I'm really sick with a high fever, cough, and it's hard for me to breathe. Additionally, I have been coughing up a lot of thick, sticky spit and feeling very tired and unwell."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been struggling with a cough that won't go away, trouble breathing, and feeling very tired. I have a high fever and I've been coughing up a lot of thick mucus. I feel really tired and sick right now."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been having a cough that won't go away, trouble breathing, and feeling really tired. I have been coughing up a lot of thick mucus and have a high fever. I'm really tired and worn out, and now I feel sick."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have a really bad cough, trouble breathing, and feeling very tired. I have been coughing up a lot of thick, sticky mucus and I have a really high fever. All of this has been really tiring and right now I feel sick."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been having a hard time because of my ongoing cough, trouble breathing, and feeling tired all the time. I've been coughing up a lot of thick, sticky mucus and have a high fever. I feel sick because I'm really tired and worn out."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been having a hard time because of my cough, trouble breathing, and feeling tired all the time. I have a really bad fever and I've been coughing up a lot of thick mucus. Right now, I feel really sick because everything has been exhausting and tiring."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have a very high fever and I feel very weak and tired. I have been coughing up a lot of phlegm, and dealing with all of these symptoms has been really tough. I am feeling really upset about everything."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Doctor, I have had a high fever and I can't breathe through my nose or mouth. I have been feeling very tired for a few days. Can you suggest some medicines for me."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Hey, I have a dry cough, I am having trouble breathing, and my temperature is really high. I have a lot of snot and I feel really tired and worn out."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been coughing a lot for days, and I also have trouble breathing. I have a very high fever, and I feel very weak and tired. I have found it very hard to manage all these symptoms."
Bronchial Asthma,Pulmonology (Respiratory Diseases),I have been feeling very tired and have also been having a hard time breathing because of a cough that won't go away. I have been coughing up a lot of thick mucus and have a high fever.
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been having a hard time breathing, coughing a lot, and feeling really tired. I have a really high fever and have been coughing up a lot of thick, sticky spit. I am very tired and exhausted from trying to handle everything."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been having trouble breathing, a cough that won't go away, and feeling very tired. I have been coughing up a lot of thick, sticky mucus and also have a very high fever. Because of dealing with all of this, I just feel really tired and worn out."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Hi Mom and Dad, Lately, I've been really tired and can't seem to get rid of this cough. I have a very high fever and I am having trouble breathing. Also, I've been coughing up a lot of thick phlegm."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been feeling very tired and have had a cough that makes it hard to breathe. I have a high fever and I've been coughing up a lot of thick, sticky mucus."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Doctor, I have a really bad fever and I can't breathe through my nose or mouth. I feel really tired and I have been coughing up mucus. Can you give me some medicine."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been sick for a week with a dry cough, trouble breathing, and feeling weak."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been feeling extremely tired and weak, and I've also been coughing a lot with difficulty breathing. My fever is very high, and I'm producing a lot of mucus when I cough."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Along with feeling quite weak and exhausted, I've been having a lot of breathing difficulties when I cough. I have a high temperature and when I cough, a lot of mucus comes out."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've got a cough that won't go away, and I'm exhausted. I've been coughing up thick mucous and my fever is also pretty high."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I'm tired and I have a cough that won't go away. Thick mucus has been coming out of my cough, and I have a rather high fever."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have a persistent cough and have been feeling quite fatigued. My fever is through the roof, and I'm having trouble breathing. When I cough, I also cough up a lot of mucous."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been feeling quite tired and have a chronic cough. My fever is so high, and I'm having difficulty breathing. I also cough up a lot of mucus when I cough."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been having issues with exhaustion, a dry cough, and breathing. I have a very high fever and have been coughing up a lot of thick, mucoid phlegm."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been experiencing breathing difficulties, tiredness, and a dry cough. I've been coughing up a lot of thick, mucusy phlegm and have a very high fever."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I feel really fatigued and weak, and I have a bad cough. My fever is really high, and my breathing has become shallow. When I cough, a lot of saliva comes out as well."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have a terrible cough and feel quite weak and exhausted. I have a pretty high fever, and I'm having trouble breathing. I also spit out a lot of saliva when I cough."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've had a lot of sleepiness, a cough that refuses to go away, and breathing difficulty. I've been coughing up a lot of thick, mucoid saliva and have a high fever."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been having trouble breathing, a persistent cough, and excessive tiredness. I have a high temperature and have been coughing up a lot of thick, mucoid saliva."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"doctor, i have been having high fever since past few days , saliva also became thick , dry cough , weakness also seen"
Bronchial Asthma,Pulmonology (Respiratory Diseases),"physician, I have had a high temperature for the previous three days, along with thicker saliva, a dry cough, and signs of weakness."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have a cough that has continued for days, and I feel really weak and tired. My fever is high, and my breath has become strained. When I cough, I also generate a lot of mucus."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I feel quite weak and exhausted, and I have had a cough for days. I have a high fever and am having trouble breathing. Additionally, I produce a lot of mucous when I cough."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been feeling really tired and weak lately, and I've had this cough that just won't go away. It's been hard for me to catch my breath, and my fever has been really high. When I cough, I've been producing a lot of mucus."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Recently, I've been experiencing extreme fatigue and weakness, along with an uncontrollably persistent cough. My fever has been really high, and I've been having trouble breathing. I've been coughing up a lot of mucous lately."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been feeling really exhausted lately and have had this persistent cough. My breathing has become shallow, and my fever is very high. I've also been coughing up a lot of thick, mucoid sputum"
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Along with this ongoing cough, I've been feeling incredibly tired recently. I have a high temperature and have started breathing shallowly. A lot of thick, mucoid sputum has also been coming up from my cough."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Recently, I've felt quite weak and exhausted, and I've also had a cough that simply won't go away. My fever has been really high, and it has been challenging for me to catch my breath. I've been making a lot of mucous when I cough."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been feeling really lethargic and weak lately, and my cough just won't go away. It has been difficult for me to catch my breath because of my extremely high fever. When I cough, a lot of mucus comes out."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've felt terribly weak and drained, and I've also had a cough that that won't go away. My fever has been exceptionally high, and it has been challenging to try to catch my breath. I've been creating a lot of mucous when I cough."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Along with a persistent cough, I've been quite exhausted and weak. It has been difficult for me to attempt to catch my breath because of my very high temperature. When I cough, a lot of mucus comes out."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I'm feeling really tired and weak lately, and I've had this cough that just won't go away. My breathing has become shallow, and my fever has been really high. When I cough, I've been producing a lot of thick, mucoid sputum"
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Lately, I've been experiencing extreme fatigue and weakness, along with a persistent cough. I've been having incredibly high fevers and shallow breathing. I've been coughing up a lot of thick, mucusy phlegm."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"feeling extremely exhausted and have had this persistent cough. It's been hard for me to catch my breath, and my fever is very high. I've also been producing a lot of mucus when I cough"
Bronchial Asthma,Pulmonology (Respiratory Diseases),"feeling quite worn out and have been coughing nonstop. I've been having trouble breathing, and my fever is really high. When I cough, I've also been coughing up a lot of mucous."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been struggling with fatigue and a constant cough that's been making it difficult to breathe. My fever is high, and I've been coughing up a lot of thick, mucoid sputum."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been having trouble breathing because of my persistent cough and exhaustion. I have a high temperature and have been producing copious amounts of thick, mucusy phlegm."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've had a nagging cough that won't go away, and my breathing has become labored. My fever is also very high, and I'm feeling very weak and tired. I've been producing a lot of mucus when I cough"
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been breathing heavily and have a persistent cough that won't go away. I feel very weak and exhausted, and my fever is also really high. When I cough, a lot of mucus has been coming out."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been experiencing a high fever, a persistent cough, and shortness of breath. I've also been producing a lot of thick, mucoid sputum, and I'm feeling very tired and weak."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been having trouble breathing, having a high temperature, and having a chronic cough. In addition, I've been coughing up a lot of thick, mucusy phlegm, and I feel quite weak and exhausted."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been having breathing issues, a persistent cough, and exhaustion. I've been coughing up a lot of thick, mucoid sputum and have a very high fever. I'm just feeling so drained and tired from having to deal with all of this."
